h1,h2,h3,h4,h5,g1,g2,g3,g4,g5,classes,canonical_sum,layered_survivor,selected_top_survivor
1,1,23,42,2,69,68,67,44,2,69,8032,0,0
1,1,25,43,0,70,69,68,43,0,70,8192,0,0
1,1,26,41,1,70,69,68,42,1,70,8150,0,0
1,1,27,39,2,70,69,68,41,2,70,8110,0,0
1,1,29,40,0,71,70,69,40,0,71,8276,0,0
1,1,30,38,1,71,70,69,39,1,71,8237,1,0
1,1,31,36,2,71,70,69,38,2,71,8200,0,0
1,2,0,60,1,64,63,61,61,1,64,7879,0,0
1,2,1,58,2,64,63,61,60,2,64,7820,0,0
1,2,3,59,0,65,64,62,59,0,65,7948,0,0
1,2,4,57,1,65,64,62,58,1,65,7890,0,0
1,2,5,55,2,65,64,62,57,2,65,7834,0,0
1,2,7,56,0,66,65,63,56,0,66,7968,0,0
1,2,8,54,1,66,65,63,55,1,66,7913,0,0
1,2,9,52,2,66,65,63,54,2,66,7860,0,0
1,2,11,53,0,67,66,64,53,0,67,8000,0,0
1,2,12,51,1,67,66,64,52,1,67,7948,0,0
1,2,13,49,2,67,66,64,51,2,67,7898,0,0
1,2,15,50,0,68,67,65,50,0,68,8044,0,0
1,2,16,48,1,68,67,65,49,1,68,7995,0,0
1,2,17,46,2,68,67,65,48,2,68,7948,0,0
1,2,19,47,0,69,68,66,47,0,69,8100,0,0
1,2,20,45,1,69,68,66,46,1,69,8054,0,0
1,2,21,43,2,69,68,66,45,2,69,8010,0,0
1,2,23,44,0,70,69,67,44,0,70,8168,0,0
1,2,24,42,1,70,69,67,43,1,70,8125,0,0
1,2,25,40,2,70,69,67,42,2,70,8084,0,0
1,2,27,41,0,71,70,68,41,0,71,8248,0,0
1,2,28,39,1,71,70,68,40,1,71,8208,0,0
1,2,29,37,2,71,70,68,39,2,71,8170,0,0
1,2,33,34,2,72,71,69,36,2,72,8268,1,1
1,3,1,60,0,65,64,61,60,0,65,7946,0,0
1,3,2,58,1,65,64,61,59,1,65,7887,0,0
1,3,3,56,2,65,64,61,58,2,65,7830,0,0
1,3,5,57,0,66,65,62,57,0,66,7962,0,0
1,3,6,55,1,66,65,62,56,1,66,7906,0,0
1,3,7,53,2,66,65,62,55,2,66,7852,0,0
1,3,9,54,0,67,66,63,54,0,67,7990,0,0
1,3,10,52,1,67,66,63,53,1,67,7937,0,0
1,3,11,50,2,67,66,63,52,2,67,7886,0,0
1,3,13,51,0,68,67,64,51,0,68,8030,0,0
1,3,14,49,1,68,67,64,50,1,68,7980,0,0
1,3,15,47,2,68,67,64,49,2,68,7932,0,0
1,3,17,48,0,69,68,65,48,0,69,8082,0,0
1,3,18,46,1,69,68,65,47,1,69,8035,0,0
1,3,19,44,2,69,68,65,46,2,69,7990,0,0
1,3,21,45,0,70,69,66,45,0,70,8146,0,0
1,3,22,43,1,70,69,66,44,1,70,8102,0,0
1,3,23,41,2,70,69,66,43,2,70,8060,0,0
1,3,25,42,0,71,70,67,42,0,71,8222,0,0
1,3,26,40,1,71,70,67,41,1,71,8181,0,0
1,3,27,38,2,71,70,67,40,2,71,8142,0,0
1,3,30,37,1,72,71,68,38,1,72,8272,1,1
1,3,31,35,2,72,71,68,37,2,72,8236,0,0
1,4,0,59,1,65,64,60,60,1,65,7886,0,0
1,4,1,57,2,65,64,60,59,2,65,7828,0,0
1,4,3,58,0,66,65,61,58,0,66,7958,0,0
1,4,4,56,1,66,65,61,57,1,66,7901,0,0
1,4,5,54,2,66,65,61,56,2,66,7846,0,0
1,4,7,55,0,67,66,62,55,0,67,7982,0,0
1,4,8,53,1,67,66,62,54,1,67,7928,0,0
1,4,9,51,2,67,66,62,53,2,67,7876,0,0
1,4,11,52,0,68,67,63,52,0,68,8018,0,0
1,4,12,50,1,68,67,63,51,1,68,7967,0,0
1,4,13,48,2,68,67,63,50,2,68,7918,0,0
1,4,15,49,0,69,68,64,49,0,69,8066,0,0
1,4,16,47,1,69,68,64,48,1,69,8018,0,0
1,4,17,45,2,69,68,64,47,2,69,7972,0,0
1,4,19,46,0,70,69,65,46,0,70,8126,0,0
1,4,20,44,1,70,69,65,45,1,70,8081,0,0
1,4,21,42,2,70,69,65,44,2,70,8038,0,0
1,4,23,43,0,71,70,66,43,0,71,8198,0,0
1,4,24,41,1,71,70,66,42,1,71,8156,0,0
1,4,25,39,2,71,70,66,41,2,71,8116,0,0
1,4,28,38,1,72,71,67,39,1,72,8243,1,0
1,4,29,36,2,72,71,67,38,2,72,8206,0,0
1,5,1,59,0,66,65,60,59,0,66,7956,0,0
1,5,2,57,1,66,65,60,58,1,66,7898,0,0
1,5,3,55,2,66,65,60,57,2,66,7842,0,0
1,5,5,56,0,67,66,61,56,0,67,7976,0,0
1,5,6,54,1,67,66,61,55,1,67,7921,0,0
1,5,7,52,2,67,66,61,54,2,67,7868,0,0
1,5,9,53,0,68,67,62,53,0,68,8008,0,0
1,5,10,51,1,68,67,62,52,1,68,7956,0,0
1,5,11,49,2,68,67,62,51,2,68,7906,0,0
1,5,13,50,0,69,68,63,50,0,69,8052,0,0
1,5,14,48,1,69,68,63,49,1,69,8003,0,0
1,5,15,46,2,69,68,63,48,2,69,7956,0,0
1,5,17,47,0,70,69,64,47,0,70,8108,0,0
1,5,18,45,1,70,69,64,46,1,70,8062,0,0
1,5,19,43,2,70,69,64,45,2,70,8018,0,0
1,5,21,44,0,71,70,65,44,0,71,8176,0,0
1,5,22,42,1,71,70,65,43,1,71,8133,0,0
1,5,23,40,2,71,70,65,42,2,71,8092,0,0
1,5,25,41,0,72,71,66,41,0,72,8256,0,0
1,5,26,39,1,72,71,66,40,1,72,8216,0,0
1,5,27,37,2,72,71,66,39,2,72,8178,0,0
1,5,31,34,2,73,72,67,36,2,73,8276,1,1
1,6,0,58,1,66,65,59,59,1,66,7897,0,0
1,6,1,56,2,66,65,59,58,2,66,7840,0,0
1,6,3,57,0,67,66,60,57,0,67,7972,0,0
1,6,4,55,1,67,66,60,56,1,67,7916,0,0
1,6,5,53,2,67,66,60,55,2,67,7862,0,0
1,6,7,54,0,68,67,61,54,0,68,8000,0,0
1,6,8,52,1,68,67,61,53,1,68,7947,0,0
1,6,9,50,2,68,67,61,52,2,68,7896,0,0
1,6,11,51,0,69,68,62,51,0,69,8040,0,0
1,6,12,49,1,69,68,62,50,1,69,7990,0,0
1,6,13,47,2,69,68,62,49,2,69,7942,0,0
1,6,15,48,0,70,69,63,48,0,70,8092,0,0
1,6,16,46,1,70,69,63,47,1,70,8045,0,0
1,6,17,44,2,70,69,63,46,2,70,8000,0,0
1,6,19,45,0,71,70,64,45,0,71,8156,0,0
1,6,20,43,1,71,70,64,44,1,71,8112,0,0
1,6,21,41,2,71,70,64,43,2,71,8070,0,0
1,6,23,42,0,72,71,65,42,0,72,8232,0,0
1,6,24,40,1,72,71,65,41,1,72,8191,0,0
1,6,25,38,2,72,71,65,40,2,72,8152,0,0
1,6,29,35,2,73,72,66,37,2,73,8246,0,0
1,7,1,58,0,67,66,59,58,0,67,7970,0,0
1,7,2,56,1,67,66,59,57,1,67,7913,0,0
1,7,3,54,2,67,66,59,56,2,67,7858,0,0
1,7,5,55,0,68,67,60,55,0,68,7994,0,0
1,7,6,53,1,68,67,60,54,1,68,7940,0,0
1,7,7,51,2,68,67,60,53,2,68,7888,0,0
1,7,9,52,0,69,68,61,52,0,69,8030,0,0
1,7,10,50,1,69,68,61,51,1,69,7979,0,0
1,7,11,48,2,69,68,61,50,2,69,7930,0,0
1,7,13,49,0,70,69,62,49,0,70,8078,0,0
1,7,14,47,1,70,69,62,48,1,70,8030,0,0
1,7,15,45,2,70,69,62,47,2,70,7984,0,0
1,7,17,46,0,71,70,63,46,0,71,8138,0,0
1,7,18,44,1,71,70,63,45,1,71,8093,0,0
1,7,19,42,2,71,70,63,44,2,71,8050,0,0
1,7,21,43,0,72,71,64,43,0,72,8210,0,0
1,7,22,41,1,72,71,64,42,1,72,8168,0,0
1,7,23,39,2,72,71,64,41,2,72,8128,0,0
1,7,26,38,1,73,72,65,39,1,73,8255,1,0
1,7,27,36,2,73,72,65,38,2,73,8218,0,0
1,8,0,57,1,67,66,58,58,1,67,7912,0,0
1,8,1,55,2,67,66,58,57,2,67,7856,0,0
1,8,3,56,0,68,67,59,56,0,68,7990,0,0
1,8,4,54,1,68,67,59,55,1,68,7935,0,0
1,8,5,52,2,68,67,59,54,2,68,7882,0,0
1,8,7,53,0,69,68,60,53,0,69,8022,0,0
1,8,8,51,1,69,68,60,52,1,69,7970,0,0
1,8,9,49,2,69,68,60,51,2,69,7920,0,0
1,8,11,50,0,70,69,61,50,0,70,8066,0,0
1,8,12,48,1,70,69,61,49,1,70,8017,0,0
1,8,13,46,2,70,69,61,48,2,70,7970,0,0
1,8,15,47,0,71,70,62,47,0,71,8122,0,0
1,8,16,45,1,71,70,62,46,1,71,8076,0,0
1,8,17,43,2,71,70,62,45,2,71,8032,0,0
1,8,19,44,0,72,71,63,44,0,72,8190,0,0
1,8,20,42,1,72,71,63,43,1,72,8147,0,0
1,8,21,40,2,72,71,63,42,2,72,8106,0,0
1,8,23,41,0,73,72,64,41,0,73,8270,0,0
1,8,24,39,1,73,72,64,40,1,73,8230,0,0
1,8,25,37,2,73,72,64,39,2,73,8192,0,0
1,9,1,57,0,68,67,58,57,0,68,7988,0,0
1,9,2,55,1,68,67,58,56,1,68,7932,0,0
1,9,3,53,2,68,67,58,55,2,68,7878,0,0
1,9,5,54,0,69,68,59,54,0,69,8016,0,0
1,9,6,52,1,69,68,59,53,1,69,7963,0,0
1,9,7,50,2,69,68,59,52,2,69,7912,0,0
1,9,9,51,0,70,69,60,51,0,70,8056,0,0
1,9,10,49,1,70,69,60,50,1,70,8006,0,0
1,9,11,47,2,70,69,60,49,2,70,7958,0,0
1,9,13,48,0,71,70,61,48,0,71,8108,0,0
1,9,14,46,1,71,70,61,47,1,71,8061,0,0
1,9,15,44,2,71,70,61,46,2,71,8016,0,0
1,9,17,45,0,72,71,62,45,0,72,8172,0,0
1,9,18,43,1,72,71,62,44,1,72,8128,0,0
1,9,19,41,2,72,71,62,43,2,72,8086,0,0
1,9,21,42,0,73,72,63,42,0,73,8248,0,0
1,9,22,40,1,73,72,63,41,1,73,8207,0,0
1,9,23,38,2,73,72,63,40,2,73,8168,0,0
1,9,27,35,2,74,73,64,37,2,74,8262,0,0
1,10,0,56,1,68,67,57,57,1,68,7931,0,0
1,10,1,54,2,68,67,57,56,2,68,7876,0,0
1,10,3,55,0,69,68,58,55,0,69,8012,0,0
1,10,4,53,1,69,68,58,54,1,69,7958,0,0
1,10,5,51,2,69,68,58,53,2,69,7906,0,0
1,10,7,52,0,70,69,59,52,0,70,8048,0,0
1,10,8,50,1,70,69,59,51,1,70,7997,0,0
1,10,9,48,2,70,69,59,50,2,70,7948,0,0
1,10,11,49,0,71,70,60,49,0,71,8096,0,0
1,10,12,47,1,71,70,60,48,1,71,8048,0,0
1,10,13,45,2,71,70,60,47,2,71,8002,0,0
1,10,15,46,0,72,71,61,46,0,72,8156,0,0
1,10,16,44,1,72,71,61,45,1,72,8111,0,0
1,10,17,42,2,72,71,61,44,2,72,8068,0,0
1,10,19,43,0,73,72,62,43,0,73,8228,0,0
1,10,20,41,1,73,72,62,42,1,73,8186,0,0
1,10,21,39,2,73,72,62,41,2,73,8146,0,0
1,10,24,38,1,74,73,63,39,1,74,8273,1,0
1,10,25,36,2,74,73,63,38,2,74,8236,0,0
1,11,1,56,0,69,68,57,56,0,69,8010,0,0
1,11,2,54,1,69,68,57,55,1,69,7955,0,0
1,11,3,52,2,69,68,57,54,2,69,7902,0,0
1,11,5,53,0,70,69,58,53,0,70,8042,0,0
1,11,6,51,1,70,69,58,52,1,70,7990,0,0
1,11,7,49,2,70,69,58,51,2,70,7940,0,0
1,11,9,50,0,71,70,59,50,0,71,8086,0,0
1,11,10,48,1,71,70,59,49,1,71,8037,0,0
1,11,11,46,2,71,70,59,48,2,71,7990,0,0
1,11,13,47,0,72,71,60,47,0,72,8142,0,0
1,11,14,45,1,72,71,60,46,1,72,8096,0,0
1,11,15,43,2,72,71,60,45,2,72,8052,0,0
1,11,17,44,0,73,72,61,44,0,73,8210,0,0
1,11,18,42,1,73,72,61,43,1,73,8167,0,0
1,11,19,40,2,73,72,61,42,2,73,8126,0,0
1,11,22,39,1,74,73,62,40,1,74,8250,0,0
1,11,23,37,2,74,73,62,39,2,74,8212,0,0
1,12,0,55,1,69,68,56,56,1,69,7954,0,0
1,12,1,53,2,69,68,56,55,2,69,7900,0,0
1,12,3,54,0,70,69,57,54,0,70,8038,0,0
1,12,4,52,1,70,69,57,53,1,70,7985,0,0
1,12,5,50,2,70,69,57,52,2,70,7934,0,0
1,12,7,51,0,71,70,58,51,0,71,8078,0,0
1,12,8,49,1,71,70,58,50,1,71,8028,0,0
1,12,9,47,2,71,70,58,49,2,71,7980,0,0
1,12,11,48,0,72,71,59,48,0,72,8130,0,0
1,12,12,46,1,72,71,59,47,1,72,8083,0,0
1,12,13,44,2,72,71,59,46,2,72,8038,0,0
1,12,15,45,0,73,72,60,45,0,73,8194,0,0
1,12,16,43,1,73,72,60,44,1,73,8150,0,0
1,12,17,41,2,73,72,60,43,2,73,8108,0,0
1,12,19,42,0,74,73,61,42,0,74,8270,0,0
1,12,20,40,1,74,73,61,41,1,74,8229,0,0
1,12,21,38,2,74,73,61,40,2,74,8190,0,0
1,13,1,55,0,70,69,56,55,0,70,8036,0,0
1,13,2,53,1,70,69,56,54,1,70,7982,0,0
1,13,3,51,2,70,69,56,53,2,70,7930,0,0
1,13,5,52,0,71,70,57,52,0,71,8072,0,0
1,13,6,50,1,71,70,57,51,1,71,8021,0,0
1,13,7,48,2,71,70,57,50,2,71,7972,0,0
1,13,9,49,0,72,71,58,49,0,72,8120,0,0
1,13,10,47,1,72,71,58,48,1,72,8072,0,0
1,13,11,45,2,72,71,58,47,2,72,8026,0,0
1,13,13,46,0,73,72,59,46,0,73,8180,0,0
1,13,14,44,1,73,72,59,45,1,73,8135,0,0
1,13,15,42,2,73,72,59,44,2,73,8092,0,0
1,13,17,43,0,74,73,60,43,0,74,8252,0,0
1,13,18,41,1,74,73,60,42,1,74,8210,0,0
1,13,19,39,2,74,73,60,41,2,74,8170,0,0
1,13,23,36,2,75,74,61,38,2,75,8260,0,0
1,14,0,54,1,70,69,55,55,1,70,7981,0,0
1,14,1,52,2,70,69,55,54,2,70,7928,0,0
1,14,3,53,0,71,70,56,53,0,71,8068,0,0
1,14,4,51,1,71,70,56,52,1,71,8016,0,0
1,14,5,49,2,71,70,56,51,2,71,7966,0,0
1,14,7,50,0,72,71,57,50,0,72,8112,0,0
1,14,8,48,1,72,71,57,49,1,72,8063,0,0
1,14,9,46,2,72,71,57,48,2,72,8016,0,0
1,14,11,47,0,73,72,58,47,0,73,8168,0,0
1,14,12,45,1,73,72,58,46,1,73,8122,0,0
1,14,13,43,2,73,72,58,45,2,73,8078,0,0
1,14,15,44,0,74,73,59,44,0,74,8236,0,0
1,14,16,42,1,74,73,59,43,1,74,8193,0,0
1,14,17,40,2,74,73,59,42,2,74,8152,0,0
1,14,20,39,1,75,74,60,40,1,75,8276,0,0
1,14,21,37,2,75,74,60,39,2,75,8238,0,0
1,15,1,54,0,71,70,55,54,0,71,8066,0,0
1,15,2,52,1,71,70,55,53,1,71,8013,0,0
1,15,3,50,2,71,70,55,52,2,71,7962,0,0
1,15,5,51,0,72,71,56,51,0,72,8106,0,0
1,15,6,49,1,72,71,56,50,1,72,8056,0,0
1,15,7,47,2,72,71,56,49,2,72,8008,0,0
1,15,9,48,0,73,72,57,48,0,73,8158,0,0
1,15,10,46,1,73,72,57,47,1,73,8111,0,0
1,15,11,44,2,73,72,57,46,2,73,8066,0,0
1,15,13,45,0,74,73,58,45,0,74,8222,0,0
1,15,14,43,1,74,73,58,44,1,74,8178,0,0
1,15,15,41,2,74,73,58,43,2,74,8136,0,0
1,15,18,40,1,75,74,59,41,1,75,8257,0,0
1,15,19,38,2,75,74,59,40,2,75,8218,0,0
1,16,0,53,1,71,70,54,54,1,71,8012,0,0
1,16,1,51,2,71,70,54,53,2,71,7960,0,0
1,16,3,52,0,72,71,55,52,0,72,8102,0,0
1,16,4,50,1,72,71,55,51,1,72,8051,0,0
1,16,5,48,2,72,71,55,50,2,72,8002,0,0
1,16,7,49,0,73,72,56,49,0,73,8150,0,0
1,16,8,47,1,73,72,56,48,1,73,8102,0,0
1,16,9,45,2,73,72,56,47,2,73,8056,0,0
1,16,11,46,0,74,73,57,46,0,74,8210,0,0
1,16,12,44,1,74,73,57,45,1,74,8165,0,0
1,16,13,42,2,74,73,57,44,2,74,8122,0,0
1,16,16,41,1,75,74,58,42,1,75,8240,0,0
1,16,17,39,2,75,74,58,41,2,75,8200,0,0
1,17,1,53,0,72,71,54,53,0,72,8100,0,0
1,17,2,51,1,72,71,54,52,1,72,8048,0,0
1,17,3,49,2,72,71,54,51,2,72,7998,0,0
1,17,5,50,0,73,72,55,50,0,73,8144,0,0
1,17,6,48,1,73,72,55,49,1,73,8095,0,0
1,17,7,46,2,73,72,55,48,2,73,8048,0,0
1,17,9,47,0,74,73,56,47,0,74,8200,0,0
1,17,10,45,1,74,73,56,46,1,74,8154,0,0
1,17,11,43,2,74,73,56,45,2,74,8110,0,0
1,17,13,44,0,75,74,57,44,0,75,8268,0,0
1,17,14,42,1,75,74,57,43,1,75,8225,0,0
1,17,15,40,2,75,74,57,42,2,75,8184,0,0
1,17,19,37,2,76,75,58,39,2,76,8270,0,0
1,18,0,52,1,72,71,53,53,1,72,8047,0,0
1,18,1,50,2,72,71,53,52,2,72,7996,0,0
1,18,3,51,0,73,72,54,51,0,73,8140,0,0
1,18,4,49,1,73,72,54,50,1,73,8090,0,0
1,18,5,47,2,73,72,54,49,2,73,8042,0,0
1,18,7,48,0,74,73,55,48,0,74,8192,0,0
1,18,8,46,1,74,73,55,47,1,74,8145,0,0
1,18,9,44,2,74,73,55,46,2,74,8100,0,0
1,18,11,45,0,75,74,56,45,0,75,8256,0,0
1,18,12,43,1,75,74,56,44,1,75,8212,0,0
1,18,13,41,2,75,74,56,43,2,75,8170,0,0
1,18,17,38,2,76,75,57,40,2,76,8252,0,0
1,19,1,52,0,73,72,53,52,0,73,8138,0,0
1,19,2,50,1,73,72,53,51,1,73,8087,0,0
1,19,3,48,2,73,72,53,50,2,73,8038,0,0
1,19,5,49,0,74,73,54,49,0,74,8186,0,0
1,19,6,47,1,74,73,54,48,1,74,8138,0,0
1,19,7,45,2,74,73,54,47,2,74,8092,0,0
1,19,9,46,0,75,74,55,46,0,75,8246,0,0
1,19,10,44,1,75,74,55,45,1,75,8201,0,0
1,19,11,42,2,75,74,55,44,2,75,8158,0,0
1,19,14,41,1,76,75,56,42,1,76,8276,0,0
1,19,15,39,2,76,75,56,41,2,76,8236,0,0
1,20,0,51,1,73,72,52,52,1,73,8086,0,0
1,20,1,49,2,73,72,52,51,2,73,8036,0,0
1,20,3,50,0,74,73,53,50,0,74,8182,0,0
1,20,4,48,1,74,73,53,49,1,74,8133,0,0
1,20,5,46,2,74,73,53,48,2,74,8086,0,0
1,20,7,47,0,75,74,54,47,0,75,8238,0,0
1,20,8,45,1,75,74,54,46,1,75,8192,0,0
1,20,9,43,2,75,74,54,45,2,75,8148,0,0
1,20,12,42,1,76,75,55,43,1,76,8263,0,0
1,20,13,40,2,76,75,55,42,2,76,8222,0,0
1,21,1,51,0,74,73,52,51,0,74,8180,0,0
1,21,2,49,1,74,73,52,50,1,74,8130,0,0
1,21,3,47,2,74,73,52,49,2,74,8082,0,0
1,21,5,48,0,75,74,53,48,0,75,8232,0,0
1,21,6,46,1,75,74,53,47,1,75,8185,0,0
1,21,7,44,2,75,74,53,46,2,75,8140,0,0
1,21,10,43,1,76,75,54,44,1,76,8252,0,0
1,21,11,41,2,76,75,54,43,2,76,8210,0,0
1,22,0,50,1,74,73,51,51,1,74,8129,0,0
1,22,1,48,2,74,73,51,50,2,74,8080,0,0
1,22,3,49,0,75,74,52,49,0,75,8228,0,0
1,22,4,47,1,75,74,52,48,1,75,8180,0,0
1,22,5,45,2,75,74,52,47,2,75,8134,0,0
1,22,8,44,1,76,75,53,45,1,76,8243,0,0
1,22,9,42,2,76,75,53,44,2,76,8200,0,0
1,23,1,50,0,75,74,51,50,0,75,8226,0,0
1,23,2,48,1,75,74,51,49,1,75,8177,0,0
1,23,3,46,2,75,74,51,48,2,75,8130,0,0
1,23,6,45,1,76,75,52,46,1,76,8236,0,0
1,23,7,43,2,76,75,52,45,2,76,8192,0,0
1,23,11,40,2,77,76,53,42,2,77,8266,0,0
1,24,0,49,1,75,74,50,50,1,75,8176,0,0
1,24,1,47,2,75,74,50,49,2,75,8128,0,0
1,24,4,46,1,76,75,51,47,1,76,8231,0,0
1,24,5,44,2,76,75,51,46,2,76,8186,0,0
1,24,9,41,2,77,76,52,43,2,77,8256,0,0
1,25,1,49,0,76,75,50,49,0,76,8276,0,0
1,25,2,47,1,76,75,50,48,1,76,8228,0,0
1,25,3,45,2,76,75,50,47,2,76,8182,0,0
1,25,7,42,2,77,76,51,44,2,77,8248,0,0
1,26,0,48,1,76,75,49,49,1,76,8227,0,0
1,26,1,46,2,76,75,49,48,2,76,8180,0,0
1,26,5,43,2,77,76,50,45,2,77,8242,0,0
1,27,3,44,2,77,76,49,46,2,77,8238,0,0
1,28,1,45,2,77,76,48,47,2,77,8236,0,0
2,0,0,62,0,64,62,62,62,0,64,7939,0,0
2,0,1,60,1,64,62,62,61,1,64,7878,0,0
2,0,2,58,2,64,62,62,60,2,64,7819,0,0
2,0,4,59,0,65,63,63,59,0,65,7947,0,0
2,0,5,57,1,65,63,63,58,1,65,7889,0,0
2,0,6,55,2,65,63,63,57,2,65,7833,0,0
2,0,8,56,0,66,64,64,56,0,66,7967,0,0
2,0,9,54,1,66,64,64,55,1,66,7912,0,0
2,0,10,52,2,66,64,64,54,2,66,7859,0,0
2,0,12,53,0,67,65,65,53,0,67,7999,0,0
2,0,13,51,1,67,65,65,52,1,67,7947,0,0
2,0,14,49,2,67,65,65,51,2,67,7897,0,0
2,0,16,50,0,68,66,66,50,0,68,8043,0,0
2,0,17,48,1,68,66,66,49,1,68,7994,0,0
2,0,18,46,2,68,66,66,48,2,68,7947,0,0
2,0,20,47,0,69,67,67,47,0,69,8099,0,0
2,0,21,45,1,69,67,67,46,1,69,8053,0,0
2,0,22,43,2,69,67,67,45,2,69,8009,0,0
2,0,24,44,0,70,68,68,44,0,70,8167,0,0
2,0,25,42,1,70,68,68,43,1,70,8124,0,0
2,0,26,40,2,70,68,68,42,2,70,8083,0,0
2,0,28,41,0,71,69,69,41,0,71,8247,0,0
2,0,29,39,1,71,69,69,40,1,71,8207,0,0
2,0,30,37,2,71,69,69,39,2,71,8169,0,0
2,0,34,34,2,72,70,70,36,2,72,8267,1,1
2,1,0,59,2,64,62,61,61,2,64,7818,0,0
2,1,2,60,0,65,63,62,60,0,65,7944,0,0
2,1,3,58,1,65,63,62,59,1,65,7885,0,0
2,1,4,56,2,65,63,62,58,2,65,7828,0,0
2,1,6,57,0,66,64,63,57,0,66,7960,0,0
2,1,7,55,1,66,64,63,56,1,66,7904,0,0
2,1,8,53,2,66,64,63,55,2,66,7850,0,0
2,1,10,54,0,67,65,64,54,0,67,7988,0,0
2,1,11,52,1,67,65,64,53,1,67,7935,0,0
2,1,12,50,2,67,65,64,52,2,67,7884,0,0
2,1,14,51,0,68,66,65,51,0,68,8028,0,0
2,1,15,49,1,68,66,65,50,1,68,7978,0,0
2,1,16,47,2,68,66,65,49,2,68,7930,0,0
2,1,18,48,0,69,67,66,48,0,69,8080,0,0
2,1,19,46,1,69,67,66,47,1,69,8033,0,0
2,1,20,44,2,69,67,66,46,2,69,7988,0,0
2,1,22,45,0,70,68,67,45,0,70,8144,0,0
2,1,23,43,1,70,68,67,44,1,70,8100,0,0
2,1,24,41,2,70,68,67,43,2,70,8058,0,0
2,1,26,42,0,71,69,68,42,0,71,8220,0,0
2,1,27,40,1,71,69,68,41,1,71,8179,0,0
2,1,28,38,2,71,69,68,40,2,71,8140,0,0
2,1,31,37,1,72,70,69,38,1,72,8270,1,1
2,1,32,35,2,72,70,69,37,2,72,8234,0,0
2,2,0,61,0,65,63,61,61,0,65,7943,0,0
2,2,1,59,1,65,63,61,60,1,65,7883,0,0
2,2,2,57,2,65,63,61,59,2,65,7825,0,0
2,2,4,58,0,66,64,62,58,0,66,7955,0,0
2,2,5,56,1,66,64,62,57,1,66,7898,0,0
2,2,6,54,2,66,64,62,56,2,66,7843,0,0
2,2,8,55,0,67,65,63,55,0,67,7979,0,0
2,2,9,53,1,67,65,63,54,1,67,7925,0,0
2,2,10,51,2,67,65,63,53,2,67,7873,0,0
2,2,12,52,0,68,66,64,52,0,68,8015,0,0
2,2,13,50,1,68,66,64,51,1,68,7964,0,0
2,2,14,48,2,68,66,64,50,2,68,7915,0,0
2,2,16,49,0,69,67,65,49,0,69,8063,0,0
2,2,17,47,1,69,67,65,48,1,69,8015,0,0
2,2,18,45,2,69,67,65,47,2,69,7969,0,0
2,2,20,46,0,70,68,66,46,0,70,8123,0,0
2,2,21,44,1,70,68,66,45,1,70,8078,0,0
2,2,22,42,2,70,68,66,44,2,70,8035,0,0
2,2,24,43,0,71,69,67,43,0,71,8195,0,0
2,2,25,41,1,71,69,67,42,1,71,8153,0,0
2,2,26,39,2,71,69,67,41,2,71,8113,0,0
2,2,29,38,1,72,70,68,39,1,72,8240,1,0
2,2,30,36,2,72,70,68,38,2,72,8203,0,0
2,3,0,58,2,65,63,60,60,2,65,7824,0,0
2,3,2,59,0,66,64,61,59,0,66,7952,0,0
2,3,3,57,1,66,64,61,58,1,66,7894,0,0
2,3,4,55,2,66,64,61,57,2,66,7838,0,0
2,3,6,56,0,67,65,62,56,0,67,7972,0,0
2,3,7,54,1,67,65,62,55,1,67,7917,0,0
2,3,8,52,2,67,65,62,54,2,67,7864,0,0
2,3,10,53,0,68,66,63,53,0,68,8004,0,0
2,3,11,51,1,68,66,63,52,1,68,7952,0,0
2,3,12,49,2,68,66,63,51,2,68,7902,0,0
2,3,14,50,0,69,67,64,50,0,69,8048,0,0
2,3,15,48,1,69,67,64,49,1,69,7999,0,0
2,3,16,46,2,69,67,64,48,2,69,7952,0,0
2,3,18,47,0,70,68,65,47,0,70,8104,0,0
2,3,19,45,1,70,68,65,46,1,70,8058,0,0
2,3,20,43,2,70,68,65,45,2,70,8014,0,0
2,3,22,44,0,71,69,66,44,0,71,8172,0,0
2,3,23,42,1,71,69,66,43,1,71,8129,0,0
2,3,24,40,2,71,69,66,42,2,71,8088,0,0
2,3,26,41,0,72,70,67,41,0,72,8252,0,0
2,3,27,39,1,72,70,67,40,1,72,8212,0,0
2,3,28,37,2,72,70,67,39,2,72,8174,0,0
2,3,32,34,2,73,71,68,36,2,73,8272,1,1
2,4,0,60,0,66,64,60,60,0,66,7951,0,0
2,4,1,58,1,66,64,60,59,1,66,7892,0,0
2,4,2,56,2,66,64,60,58,2,66,7835,0,0
2,4,4,57,0,67,65,61,57,0,67,7967,0,0
2,4,5,55,1,67,65,61,56,1,67,7911,0,0
2,4,6,53,2,67,65,61,55,2,67,7857,0,0
2,4,8,54,0,68,66,62,54,0,68,7995,0,0
2,4,9,52,1,68,66,62,53,1,68,7942,0,0
2,4,10,50,2,68,66,62,52,2,68,7891,0,0
2,4,12,51,0,69,67,63,51,0,69,8035,0,0
2,4,13,49,1,69,67,63,50,1,69,7985,0,0
2,4,14,47,2,69,67,63,49,2,69,7937,0,0
2,4,16,48,0,70,68,64,48,0,70,8087,0,0
2,4,17,46,1,70,68,64,47,1,70,8040,0,0
